"No.","Time","Source","Destination","Protocol","Length","Info"
"4025","10.393308","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3137255 Win=49988 Len=0 TSval=3071738307 TSecr=657508408"
"4026","10.393490","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"4027","10.393493","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3138649 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4028","10.393600","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3140043 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4029","10.393603","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3141437 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4030","10.393664","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3142831 Win=49988 Len=0 TSval=3071738308 TSecr=657508408"
"4031","10.393847","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3142831 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4032","10.393849","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3144225 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4033","10.393915","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3145619 Win=49988 Len=0 TSval=3071738308 TSecr=657508408"
"4034","10.393981","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3145619 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4035","10.393984","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3147013 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4036","10.394033","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3148407 Win=49988 Len=0 TSval=3071738308 TSecr=657508408"
"4037","10.394093","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3148407 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4038","10.394095","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3149801 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4039","10.394150","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3151195 Win=49988 Len=0 TSval=3071738308 TSecr=657508408"
"4040","10.394225","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3151195 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4041","10.394227","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3152589 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4042","10.394282","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3153983 Win=49988 Len=0 TSval=3071738308 TSecr=657508408"
"4043","10.394468","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"4044","10.394470","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3155377 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4045","10.394583","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3156771 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4046","10.394585","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3158165 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4047","10.394603","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3156771 Win=49988 Len=0 TSval=3071738309 TSecr=657508408"
"4048","10.394637","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3159559 Win=49988 Len=0 TSval=3071738309 TSecr=657508408"
"4049","10.394721","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [PSH, ACK] Seq=3159559 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4050","10.394723","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3160953 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4051","10.394786","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3162347 Win=49988 Len=0 TSval=3071738309 TSecr=657508408"
"4052","10.394963","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3162347 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4053","10.394966","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3163741 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4054","10.395033","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3165135 Win=49988 Len=0 TSval=3071738309 TSecr=657508408"
"4055","10.395080","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3165135 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4056","10.395082","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3166529 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4057","10.395130","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3167923 Win=49988 Len=0 TSval=3071738309 TSecr=657508408"
"4058","10.395211","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3167923 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4059","10.395214","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3169317 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4060","10.395275","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3170711 Win=49988 Len=0 TSval=3071738309 TSecr=657508408"
"4061","10.395576","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"4062","10.395578","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3172105 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4063","10.395692","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3173499 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4064","10.395695","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3174893 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4065","10.395735","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3173499 Win=49988 Len=0 TSval=3071738310 TSecr=657508408"
"4066","10.395736","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3176287 Win=49988 Len=0 TSval=3071738310 TSecr=657508408"
"4067","10.395901","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3176287 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4068","10.395904","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3177681 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4069","10.395964","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3179075 Win=49988 Len=0 TSval=3071738310 TSecr=657508408"
"4070","10.396017","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3179075 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4071","10.396020","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3180469 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4072","10.396087","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3181863 Win=49988 Len=0 TSval=3071738310 TSecr=657508408"
"4073","10.396376","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3181863 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4074","10.396387","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3183257 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4075","10.396449","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3184651 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4076","10.396454","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"4077","10.396567","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3184651 Win=49988 Len=0 TSval=3071738310 TSecr=657508408"
"4078","10.396893","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3187439 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4079","10.396899","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3188833 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4080","10.396900","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3190227 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4081","10.396902","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3191621 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4082","10.396959","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [PSH, ACK] Seq=3193015 Ack=3851 Win=489 Len=1394 TSval=657508408 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4083","10.396964","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3194409 Ack=3851 Win=489 Len=1394 TSval=657508409 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4084","10.396988","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3187439 Win=49988 Len=0 TSval=3071738311 TSecr=657508408"
"4085","10.397041","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3193015 Win=49988 Len=0 TSval=3071738311 TSecr=657508408"
"4086","10.397115","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3195803 Ack=3851 Win=489 Len=1394 TSval=657508409 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4087","10.397120","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3197197 Ack=3851 Win=489 Len=1394 TSval=657508409 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4088","10.397161","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3195803 Win=49988 Len=0 TSval=3071738311 TSecr=657508409"
"4089","10.397162","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3198591 Win=49988 Len=0 TSval=3071738311 TSecr=657508409"
"4090","10.397253","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3198591 Ack=3851 Win=489 Len=1394 TSval=657508409 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4091","10.397258","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3199985 Ack=3851 Win=489 Len=1394 TSval=657508409 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4092","10.397379","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3201379 Ack=3851 Win=489 Len=1394 TSval=657508409 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4093","10.397382","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"4094","10.397392","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3201379 Win=49988 Len=0 TSval=3071738311 TSecr=657508409"
"4095","10.397462","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3204167 Ack=3851 Win=489 Len=1394 TSval=657508409 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4096","10.397465","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3205561 Ack=3851 Win=489 Len=1394 TSval=657508409 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4097","10.397496","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3204167 Win=49988 Len=0 TSval=3071738311 TSecr=657508409"
"4098","10.397496","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3206955 Win=49988 Len=0 TSval=3071738311 TSecr=657508409"
"4099","10.397714","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3206955 Ack=3851 Win=489 Len=1394 TSval=657508409 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4100","10.397717","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3208349 Ack=3851 Win=489 Len=1394 TSval=657508409 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4101","10.397779","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3209743 Win=49988 Len=0 TSval=3071738312 TSecr=657508409"
"4102","10.397824","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3209743 Ack=3851 Win=489 Len=1394 TSval=657508409 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4103","10.397826","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3211137 Ack=3851 Win=489 Len=1394 TSval=657508409 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4104","10.397888","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3212531 Win=49988 Len=0 TSval=3071738312 TSecr=657508409"
"4105","10.397961","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3212531 Ack=3851 Win=489 Len=1394 TSval=657508409 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4106","10.397964","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3213925 Ack=3851 Win=489 Len=1394 TSval=657508409 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4107","10.398017","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3215319 Win=49988 Len=0 TSval=3071738312 TSecr=657508409"
"4108","10.398219","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3215319 Ack=3851 Win=489 Len=1394 TSval=657508409 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4109","10.398222","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3216713 Ack=3851 Win=489 Len=1394 TSval=657508409 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4110","10.398291","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3218107 Win=49988 Len=0 TSval=3071738312 TSecr=657508409"
"4111","10.398339","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3218107 Ack=3851 Win=489 Len=1394 TSval=657508409 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4112","10.398341","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"4113","10.398486","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3220895 Ack=3851 Win=489 Len=1394 TSval=657508409 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4114","10.398488","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3222289 Ack=3851 Win=489 Len=1394 TSval=657508409 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4115","10.398498","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3220895 Win=49988 Len=0 TSval=3071738312 TSecr=657508409"
"4116","10.398563","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3223683 Win=49988 Len=0 TSval=3071738312 TSecr=657508409"
"4117","10.398719","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [PSH, ACK] Seq=3223683 Ack=3851 Win=489 Len=1394 TSval=657508409 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4118","10.398723","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3225077 Ack=3851 Win=489 Len=1394 TSval=657508410 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4119","10.398795","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3226471 Win=49988 Len=0 TSval=3071738313 TSecr=657508410"
"4120","10.398837","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3226471 Ack=3851 Win=489 Len=1394 TSval=657508410 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4121","10.398839","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3227865 Ack=3851 Win=489 Len=1394 TSval=657508410 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4122","10.398895","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3229259 Win=49988 Len=0 TSval=3071738313 TSecr=657508410"
"4123","10.398982","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3229259 Ack=3851 Win=489 Len=1394 TSval=657508410 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4124","10.398985","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3230653 Ack=3851 Win=489 Len=1394 TSval=657508410 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4125","10.399047","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3232047 Win=49988 Len=0 TSval=3071738313 TSecr=657508410"
"4126","10.399114","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3232047 Ack=3851 Win=489 Len=1394 TSval=657508410 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4127","10.399117","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3233441 Ack=3851 Win=489 Len=1394 TSval=657508410 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4128","10.399190","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3234835 Win=49988 Len=0 TSval=3071738313 TSecr=657508410"
"4129","10.399364","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3234835 Ack=3851 Win=489 Len=1394 TSval=657508410 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4130","10.399367","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"4131","10.399475","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3237623 Ack=3851 Win=489 Len=1394 TSval=657508410 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4132","10.399478","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3239017 Ack=3851 Win=489 Len=1394 TSval=657508410 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4133","10.399539","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3240411 Win=49988 Len=0 TSval=3071738313 TSecr=657508410"
"4134","10.399608","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3240411 Ack=3851 Win=489 Len=1394 TSval=657508410 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4135","10.399611","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3241805 Ack=3851 Win=489 Len=1394 TSval=657508410 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4136","10.399673","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3243199 Win=49988 Len=0 TSval=3071738313 TSecr=657508410"
"4137","10.399865","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3243199 Ack=3851 Win=489 Len=1394 TSval=657508410 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4138","10.399868","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3244593 Ack=3851 Win=489 Len=1394 TSval=657508410 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4139","10.399972","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3245987 Ack=3851 Win=489 Len=1394 TSval=657508410 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4140","10.399975","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=3247381 Ack=3851 Win=489 Len=1394 TSval=657508410 TSecr=3071738218 [TCP segment of a reassembled PDU]"
"4141","10.399986","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=3851 Ack=3245987 Win=49988 Len=0 TSval=3071738315 TSecr=657508410"
